customer,doc_code,doc_name,section,requirement,audit_question,evidence_compliance,audit_method,requirement_type,process_category,related_4m,priority,source_location,revision,effective_date,evidence_type
Perodua,VM4-2000-001,Perodua VM4 2000 001 Rev A Vendor Quality Manual,Clause 3.0 (General Specifications),This Manual shall serve as part of “Sale and Purchase Agreement ” between PCSB and Vendor,규격서에 명시된 요구 요건에 대하여 자체 작업표준서(SOP) 및 검사기준서에 올바르게 연동 반영되어 예방 품질 활동을 수행하고 있는가?,"공정 관리계획서(Control Plan), 작업표준서(SOP), 자체 품질 보증 확인 대장.",현장 프로세스 대조 및 관리계획서 반영 정합성 확인 (Process & Document Review),공정관리,System,Method,High,"Clause 3.0 (General Specifications), Page 1",VM4-2000-001,N/A,작업표준서
Perodua,VM4-2000-001,Perodua VM4 2000 001 Rev A Vendor Quality Manual,Clause 4.0 (General Specifications),shall cover all parts suppl ied to Perodua,규격서에 명시된 요구 요건에 대하여 자체 작업표준서(SOP) 및 검사기준서에 올바르게 연동 반영되어 예방 품질 활동을 수행하고 있는가?,"공정 관리계획서(Control Plan), 작업표준서(SOP), 자체 품질 보증 확인 대장.",현장 프로세스 대조 및 관리계획서 반영 정합성 확인 (Process & Document Review),공정관리,System,Method,High,"Clause 4.0 (General Specifications), Page 1",VM4-2000-001,N/A,작업표준서
Perodua,VM4-2000-001,Perodua VM4 2000 001 Rev A Vendor Quality Manual,Clause 5.0 (General Specifications),The Rules and Procedures in this manual shall be followed by,규격서에 명시된 요구 요건에 대하여 자체 작업표준서(SOP) 및 검사기준서에 올바르게 연동 반영되어 예방 품질 활동을 수행하고 있는가?,"공정 관리계획서(Control Plan), 작업표준서(SOP), 자체 품질 보증 확인 대장.",현장 프로세스 대조 및 관리계획서 반영 정합성 확인 (Process & Document Review),공정관리,System,Method,High,"Clause 5.0 (General Specifications), Page 1",VM4-2000-001,N/A,작업표준서
Porsche,F 360 101,Testing Procedure F.360.101 (자동 추출),Clause 1.0 (General Specifications),"In addition to the Porsche test program, the tire manufacturer must ensure that the tire meets the",규격서에서 요구하는 부품 시험 및 정밀 측정 방식이 표준화된 절차와 설비 유효 하에 주기적으로 검증 관리되고 있는가?,"공인 시험 성적서 원본, 정기 신뢰성 테스트 시험 대장, 장비 예방 보전 일지.",테스트 장비 실사 및 시험 성적서 대조 검토 (Test Observation & Document Review),시험,Test,Machine,High,"Clause 1.0 (General Specifications), Page 1",F 360 101,N/A,성적서
Porsche,F 360 101,Testing Procedure F.360.101 (자동 추출),Clause 2.0 (General Specifications),The comfort air pressures must,규격서에 명시된 요구 요건에 대하여 자체 작업표준서(SOP) 및 검사기준서에 올바르게 연동 반영되어 예방 품질 활동을 수행하고 있는가?,"공정 관리계획서(Control Plan), 작업표준서(SOP), 자체 품질 보증 확인 대장.",현장 프로세스 대조 및 관리계획서 반영 정합성 확인 (Process & Document Review),공정관리,System,Method,High,"Clause 2.0 (General Specifications), Page 1",F 360 101,N/A,작업표준서
Porsche,F 360 101,Testing Procedure F.360.101 (자동 추출),Clause 3.0 (General Specifications),Two tires per speciﬁcation must be tested consecutively according to the ”worst case”,규격서에서 요구하는 부품 시험 및 정밀 측정 방식이 표준화된 절차와 설비 유효 하에 주기적으로 검증 관리되고 있는가?,"공인 시험 성적서 원본, 정기 신뢰성 테스트 시험 대장, 장비 예방 보전 일지.",테스트 장비 실사 및 시험 성적서 대조 검토 (Test Observation & Document Review),시험,Test,Machine,High,"Clause 3.0 (General Specifications), Page 1",F 360 101,N/A,성적서
Porsche,F 360 101,Testing Procedure F.360.101 (자동 추출),Clause 4.0 (General Specifications),"each speciﬁcation to be released, two tires must be tested in succession according to the ”worst case”",규격서에서 요구하는 부품 시험 및 정밀 측정 방식이 표준화된 절차와 설비 유효 하에 주기적으로 검증 관리되고 있는가?,"공인 시험 성적서 원본, 정기 신뢰성 테스트 시험 대장, 장비 예방 보전 일지.",테스트 장비 실사 및 시험 성적서 대조 검토 (Test Observation & Document Review),시험,Test,Machine,High,"Clause 4.0 (General Specifications), Page 1",F 360 101,N/A,성적서
Porsche,F 360 101,Testing Procedure F.360.101 (자동 추출),Clause 5.0 (General Specifications),"ever, at least once a year two tires should be tested consecutively according to the ”worst case”",규격서에서 요구하는 부품 시험 및 정밀 측정 방식이 표준화된 절차와 설비 유효 하에 주기적으로 검증 관리되고 있는가?,"공인 시험 성적서 원본, 정기 신뢰성 테스트 시험 대장, 장비 예방 보전 일지.",테스트 장비 실사 및 시험 성적서 대조 검토 (Test Observation & Document Review),시험,Test,Machine,Medium,"Clause 5.0 (General Specifications), Page 1",F 360 101,N/A,성적서
Porsche,F 360 102,Testing Procedure F.360.102 (자동 추출),Clause 1.0 (General Specifications),sheet (current DOT: should not be older than 26 weeks) must be measured and documented for,규격서에서 요구하는 부품 시험 및 정밀 측정 방식이 표준화된 절차와 설비 유효 하에 주기적으로 검증 관리되고 있는가?,"공인 시험 성적서 원본, 정기 신뢰성 테스트 시험 대장, 장비 예방 보전 일지.",테스트 장비 실사 및 시험 성적서 대조 검토 (Test Observation & Document Review),시험,Test,Machine,High,"Clause 1.0 (General Specifications), Page 1",F 360 102,N/A,성적서
Porsche,F 360 102,Testing Procedure F.360.102 (자동 추출),Section 5.2 (Test Conditions),• Ambient temperature must be 25° C ±5° C,규격서에 명시된 요구 요건에 대하여 자체 작업표준서(SOP) 및 검사기준서에 올바르게 연동 반영되어 예방 품질 활동을 수행하고 있는가?,"공정 관리계획서(Control Plan), 작업표준서(SOP), 자체 품질 보증 확인 대장.",현장 프로세스 대조 및 관리계획서 반영 정합성 확인 (Process & Document Review),공정관리,System,Method,High,"Section 5.2 (Test Conditions), Page 1",F 360 102,N/A,작업표준서
Porsche,F 360 102,Testing Procedure F.360.102 (자동 추출),Section 5.2 (Test Conditions),A temperature correction to the reference temperature of 25° C must be carried out according,규격서에 명시된 요구 요건에 대하여 자체 작업표준서(SOP) 및 검사기준서에 올바르게 연동 반영되어 예방 품질 활동을 수행하고 있는가?,"공정 관리계획서(Control Plan), 작업표준서(SOP), 자체 품질 보증 확인 대장.",현장 프로세스 대조 및 관리계획서 반영 정합성 확인 (Process & Document Review),공정관리,System,Method,High,"Section 5.2 (Test Conditions), Page 1",F 360 102,N/A,작업표준서
Porsche,F 360 102,Testing Procedure F.360.102 (자동 추출),Section 5.3 (Test Carrier / Test Set-Up),"• The rim width, diameter and contour at the rim seat of the test rim must correspond to the",규격서에서 요구하는 부품 시험 및 정밀 측정 방식이 표준화된 절차와 설비 유효 하에 주기적으로 검증 관리되고 있는가?,"공인 시험 성적서 원본, 정기 신뢰성 테스트 시험 대장, 장비 예방 보전 일지.",테스트 장비 실사 및 시험 성적서 대조 검토 (Test Observation & Document Review),시험,Test,Machine,High,"Section 5.3 (Test Carrier / Test Set-Up), Page 1",F 360 102,N/A,성적서
Porsche,F 360 102,Testing Procedure F.360.102 (자동 추출),Section 5.4 (Test Procedure),"In order to improve the reproducibility of the measurement results, the new tire must undergo the",규격서에서 요구하는 부품 시험 및 정밀 측정 방식이 표준화된 절차와 설비 유효 하에 주기적으로 검증 관리되고 있는가?,"공인 시험 성적서 원본, 정기 신뢰성 테스트 시험 대장, 장비 예방 보전 일지.",테스트 장비 실사 및 시험 성적서 대조 검토 (Test Observation & Document Review),시험,Test,Machine,High,"Section 5.4 (Test Procedure), Page 1",F 360 102,N/A,성적서
Porsche,F 360 111,Testing Procedure F.360.111 (자동 추출),Clause 1.0 (General Specifications),The comfort air pressures must,규격서에 명시된 요구 요건에 대하여 자체 작업표준서(SOP) 및 검사기준서에 올바르게 연동 반영되어 예방 품질 활동을 수행하고 있는가?,"공정 관리계획서(Control Plan), 작업표준서(SOP), 자체 품질 보증 확인 대장.",현장 프로세스 대조 및 관리계획서 반영 정합성 확인 (Process & Document Review),공정관리,System,Method,High,"Clause 1.0 (General Specifications), Page 1",F 360 111,N/A,작업표준서
Porsche,F 360 111,Testing Procedure F.360.111 (자동 추출),Clause 2.0 (General Specifications),One tire per speciﬁcation shall be tested according to the ”worst case” conditions,규격서에서 요구하는 부품 시험 및 정밀 측정 방식이 표준화된 절차와 설비 유효 하에 주기적으로 검증 관리되고 있는가?,"공인 시험 성적서 원본, 정기 신뢰성 테스트 시험 대장, 장비 예방 보전 일지.",테스트 장비 실사 및 시험 성적서 대조 검토 (Test Observation & Document Review),시험,Test,Machine,High,"Clause 2.0 (General Specifications), Page 1",F 360 111,N/A,성적서
Porsche,F 360 111,Testing Procedure F.360.111 (자동 추출),Clause 3.0 (General Specifications),The results shall be made available to the PAG immediately,규격서에 명시된 요구 요건에 대하여 자체 작업표준서(SOP) 및 검사기준서에 올바르게 연동 반영되어 예방 품질 활동을 수행하고 있는가?,"공정 관리계획서(Control Plan), 작업표준서(SOP), 자체 품질 보증 확인 대장.",현장 프로세스 대조 및 관리계획서 반영 정합성 확인 (Process & Document Review),공정관리,System,Method,High,"Clause 3.0 (General Specifications), Page 1",F 360 111,N/A,작업표준서
Porsche,F 360 111,Testing Procedure F.360.111 (자동 추출),Clause 4.0 (General Specifications),Two tires per speciﬁcation shall be tested ac-,규격서에서 요구하는 부품 시험 및 정밀 측정 방식이 표준화된 절차와 설비 유효 하에 주기적으로 검증 관리되고 있는가?,"공인 시험 성적서 원본, 정기 신뢰성 테스트 시험 대장, 장비 예방 보전 일지.",테스트 장비 실사 및 시험 성적서 대조 검토 (Test Observation & Document Review),시험,Test,Machine,High,"Clause 4.0 (General Specifications), Page 1",F 360 111,N/A,성적서
Porsche,F 360 111,Testing Procedure F.360.111 (자동 추출),Clause 5.0 (General Specifications),"ever, at least once a year two tires should be tested consecutively according to the ”worst case”",규격서에서 요구하는 부품 시험 및 정밀 측정 방식이 표준화된 절차와 설비 유효 하에 주기적으로 검증 관리되고 있는가?,"공인 시험 성적서 원본, 정기 신뢰성 테스트 시험 대장, 장비 예방 보전 일지.",테스트 장비 실사 및 시험 성적서 대조 검토 (Test Observation & Document Review),시험,Test,Machine,Medium,"Clause 5.0 (General Specifications), Page 1",F 360 111,N/A,성적서
Porsche,F 360 301,Testing Procedure F.360.301 (자동 추출),Clause 1.0 (General Specifications),301 Tires - Tire durability” template must be used,"규격서에 명시된 드럼 내구 시험 및 고속 주행 시험 조건(챔버 온도, 가류 시간, 속도 Step별 가하중)을 충족하고 정기 시험 성적서 대조가 완료되었는가?","공인 신뢰성 내구 시험 성적서, 드럼 속도 Step별 제어 기록 로그, 검교정된 시험 챔버 온도 모니터링 시트.",고속 드럼 시험기 설정 조건 및 최근 1년 정기 내구 시험 성적서 대조 검토 (Test Observation & Document Review),시험,Test,Machine,High,"Clause 1.0 (General Specifications), Page 1",F 360 301,N/A,성적서
Porsche,F 360 301,Testing Procedure F.360.301 (자동 추출),Section 5.1.1 (Measured Variables / Assessment Variables),• Tire tread depth in the main tread grooves and in the shoulder area (inside and outside),규격서에 명시된 요구 요건에 대하여 자체 작업표준서(SOP) 및 검사기준서에 올바르게 연동 반영되어 예방 품질 활동을 수행하고 있는가?,"공정 관리계획서(Control Plan), 작업표준서(SOP), 자체 품질 보증 확인 대장.",현장 프로세스 대조 및 관리계획서 반영 정합성 확인 (Process & Document Review),공정관리,System,Method,Medium,"Section 5.1.1 (Measured Variables / Assessment Variables), Page 1",F 360 301,N/A,작업표준서
Porsche,F 360 301,Testing Procedure F.360.301 (자동 추출),Section 5.1.1 (Measured Variables / Assessment Variables),"• A tire evaluation must be performed with regard to comfort and noise at 7,500 km and 15,000",타이어 소음 원천 평가(Tire Airborne Noise) 및 흡음형 폼 타이어의 접착 내구성에 대한 음향 투과 시험 규정이 만족하고 성적서 이력이 있는가?,"음향 연구실 반무향실 정밀 소음 성적서, 흡음재 폼 이탈 방지 열화 시험 리포트.",소음 정밀 주파수 대역 분석표 검토 및 반무향실 챔버 장비 유효 기간 대조 (Facility & Doc Review),시험,Test,Method,High,"Section 5.1.1 (Measured Variables / Assessment Variables), Page 1",F 360 301,N/A,성적서
Porsche,F 360 301,Testing Procedure F.360.301 (자동 추출),Section 5.1.1 (Measured Variables / Assessment Variables),"• If an alternative abrasion route is used, this must be discussed with Porsche in advance of the",실차 마모도 시험 및 트레드 칩청크(Chip-Chunk) 가혹 평가 표준에 따라 주기적인 마모 잔량 측정 및 표면 인열(Tear) 분석이 추적되고 있는가?,"실차 마모 시험 필드 로그 북, 마모 잔량 측정용 캘리퍼스 검교정서, 칩청크 시험 전후 부품 사진 대조표.",마모 평가 시험 기록서 육안 실사 및 마모 한계 선 검증 프로세스 인터뷰 (Process & Document Audit),검사,Inspection,Method,High,"Section 5.1.1 (Measured Variables / Assessment Variables), Page 1",F 360 301,N/A,검사기준서
Porsche,F 360 301,Testing Procedure F.360.301 (자동 추출),Section 5.1.1 (Measured Variables / Assessment Variables),"For this purpose, at least a current correlation to the reference track (”Walsrode”) must",규격서에 명시된 요구 요건에 대하여 자체 작업표준서(SOP) 및 검사기준서에 올바르게 연동 반영되어 예방 품질 활동을 수행하고 있는가?,"공정 관리계획서(Control Plan), 작업표준서(SOP), 자체 품질 보증 확인 대장.",현장 프로세스 대조 및 관리계획서 반영 정합성 확인 (Process & Document Review),공정관리,System,Method,High,"Section 5.1.1 (Measured Variables / Assessment Variables), Page 1",F 360 301,N/A,작업표준서
Porsche,F 360 305,Testing Procedure F.360.305 (자동 추출),Clause 1.0 (General Specifications),relevant test for tire approval and should also be used by the tire manufacturer during iteration loops,규격서에서 요구하는 부품 시험 및 정밀 측정 방식이 표준화된 절차와 설비 유효 하에 주기적으로 검증 관리되고 있는가?,"공인 시험 성적서 원본, 정기 신뢰성 테스트 시험 대장, 장비 예방 보전 일지.",테스트 장비 실사 및 시험 성적서 대조 검토 (Test Observation & Document Review),시험,Test,Machine,Medium,"Clause 1.0 (General Specifications), Page 1",F 360 305,N/A,성적서
Porsche,F 360 305,Testing Procedure F.360.305 (자동 추출),Clause 2.0 (General Specifications),A brake trigger must be used for the measurement of technical braking dis-,"실차 제동력(Wet/Dry) 및 핸들링 마찰 시험 표준에 따른 노면 온도, 타이어 휠 림 조립 규격이 규정대로 준수되어 평가가 이루어지고 있는가?","실차 제동력 필드 평가 원본 데이터 시트, 휠 림 허용 공차 치수 정밀 성적서, 외부 공인 평가 기관 성적서.","제동력 평가 조건표(노면 상태, 하중 인덱스) 확인 및 마찰 계수 연동 성적서 대조 (Document & Process Review)",시험,Test,Method,High,"Clause 2.0 (General Specifications), Page 1",F 360 305,N/A,성적서
Porsche,F 360 305,Testing Procedure F.360.305 (자동 추출),Section 5.2 (Test Conditions),• The tire age should be between 4 to 28 weeks,규격서에 명시된 요구 요건에 대하여 자체 작업표준서(SOP) 및 검사기준서에 올바르게 연동 반영되어 예방 품질 활동을 수행하고 있는가?,"공정 관리계획서(Control Plan), 작업표준서(SOP), 자체 품질 보증 확인 대장.",현장 프로세스 대조 및 관리계획서 반영 정합성 확인 (Process & Document Review),공정관리,System,Method,Medium,"Section 5.2 (Test Conditions), Page 1",F 360 305,N/A,작업표준서
Porsche,F 360 305,Testing Procedure F.360.305 (자동 추출),Section 5.2 (Test Conditions),• The tires must not be exposed to direct sunlight before the test and they should be at approx-,규격서에서 요구하는 부품 시험 및 정밀 측정 방식이 표준화된 절차와 설비 유효 하에 주기적으로 검증 관리되고 있는가?,"공인 시험 성적서 원본, 정기 신뢰성 테스트 시험 대장, 장비 예방 보전 일지.",테스트 장비 실사 및 시험 성적서 대조 검토 (Test Observation & Document Review),시험,Test,Machine,High,"Section 5.2 (Test Conditions), Page 1",F 360 305,N/A,성적서
Porsche,F 360 305,Testing Procedure F.360.305 (자동 추출),Section 5.2 (Test Conditions),• The brake track and the vehicle must be preconditioned with braking on a summer rolling tire,"실차 제동력(Wet/Dry) 및 핸들링 마찰 시험 표준에 따른 노면 온도, 타이어 휠 림 조립 규격이 규정대로 준수되어 평가가 이루어지고 있는가?","실차 제동력 필드 평가 원본 데이터 시트, 휠 림 허용 공차 치수 정밀 성적서, 외부 공인 평가 기관 성적서.","제동력 평가 조건표(노면 상태, 하중 인덱스) 확인 및 마찰 계수 연동 성적서 대조 (Document & Process Review)",시험,Test,Method,High,"Section 5.2 (Test Conditions), Page 1",F 360 305,N/A,성적서
Porsche,F 360 309,Testing Procedure F.360.309 (자동 추출),Clause 1.0 (General Specifications),The rolling circumference difference between the front and rear axles must be within a speciﬁed,규격서에 명시된 요구 요건에 대하여 자체 작업표준서(SOP) 및 검사기준서에 올바르게 연동 반영되어 예방 품질 활동을 수행하고 있는가?,"공정 관리계획서(Control Plan), 작업표준서(SOP), 자체 품질 보증 확인 대장.",현장 프로세스 대조 및 관리계획서 반영 정합성 확인 (Process & Document Review),공정관리,System,Method,High,"Clause 1.0 (General Specifications), Page 1",F 360 309,N/A,작업표준서
Porsche,F 360 309,Testing Procedure F.360.309 (자동 추출),Clause 2.0 (General Specifications),"For each test tire speciﬁcation, the rolling circumference difference shall be veriﬁedby the tire manu-",타이어 소음 원천 평가(Tire Airborne Noise) 및 흡음형 폼 타이어의 접착 내구성에 대한 음향 투과 시험 규정이 만족하고 성적서 이력이 있는가?,"음향 연구실 반무향실 정밀 소음 성적서, 흡음재 폼 이탈 방지 열화 시험 리포트.",소음 정밀 주파수 대역 분석표 검토 및 반무향실 챔버 장비 유효 기간 대조 (Facility & Doc Review),시험,Test,Method,High,"Clause 2.0 (General Specifications), Page 1",F 360 309,N/A,성적서
Porsche,F 360 309,Testing Procedure F.360.309 (자동 추출),Clause 3.0 (General Specifications),The results shall be made available to the PAG upon request,규격서에 명시된 요구 요건에 대하여 자체 작업표준서(SOP) 및 검사기준서에 올바르게 연동 반영되어 예방 품질 활동을 수행하고 있는가?,"공정 관리계획서(Control Plan), 작업표준서(SOP), 자체 품질 보증 확인 대장.",현장 프로세스 대조 및 관리계획서 반영 정합성 확인 (Process & Document Review),공정관리,System,Method,High,"Clause 3.0 (General Specifications), Page 1",F 360 309,N/A,작업표준서
Porsche,F 360 309,Testing Procedure F.360.309 (자동 추출),Section 5.2 (Test Conditions),• Ambient temperatures for all-season/summer tires should be between 10° C and 34° C,규격서에 명시된 요구 요건에 대하여 자체 작업표준서(SOP) 및 검사기준서에 올바르게 연동 반영되어 예방 품질 활동을 수행하고 있는가?,"공정 관리계획서(Control Plan), 작업표준서(SOP), 자체 품질 보증 확인 대장.",현장 프로세스 대조 및 관리계획서 반영 정합성 확인 (Process & Document Review),공정관리,System,Method,Medium,"Section 5.2 (Test Conditions), Page 1",F 360 309,N/A,작업표준서
Porsche,F 360 309,Testing Procedure F.360.309 (자동 추출),Section 5.2 (Test Conditions),• Ambient temperature for winter tires should be <15° C,규격서에 명시된 요구 요건에 대하여 자체 작업표준서(SOP) 및 검사기준서에 올바르게 연동 반영되어 예방 품질 활동을 수행하고 있는가?,"공정 관리계획서(Control Plan), 작업표준서(SOP), 자체 품질 보증 확인 대장.",현장 프로세스 대조 및 관리계획서 반영 정합성 확인 (Process & Document Review),공정관리,System,Method,Medium,"Section 5.2 (Test Conditions), Page 1",F 360 309,N/A,작업표준서
Porsche,F 360 501,Testing Procedure F.360.501 (자동 추출),Section 5.2 (Test Conditions),• Tires should be mounted 48h before,규격서에 명시된 요구 요건에 대하여 자체 작업표준서(SOP) 및 검사기준서에 올바르게 연동 반영되어 예방 품질 활동을 수행하고 있는가?,"공정 관리계획서(Control Plan), 작업표준서(SOP), 자체 품질 보증 확인 대장.",현장 프로세스 대조 및 관리계획서 반영 정합성 확인 (Process & Document Review),공정관리,System,Method,Medium,"Section 5.2 (Test Conditions), Page 1",F 360 501,N/A,작업표준서
Porsche,F 360 501,Testing Procedure F.360.501 (자동 추출),Section 5.3 (Test Carrier / Test Set-Up),"• Rim width, diameter and contour at the rim seat of the test rim must correspond to the respective",규격서에서 요구하는 부품 시험 및 정밀 측정 방식이 표준화된 절차와 설비 유효 하에 주기적으로 검증 관리되고 있는가?,"공인 시험 성적서 원본, 정기 신뢰성 테스트 시험 대장, 장비 예방 보전 일지.",테스트 장비 실사 및 시험 성적서 대조 검토 (Test Observation & Document Review),시험,Test,Machine,High,"Section 5.3 (Test Carrier / Test Set-Up), Page 1",F 360 501,N/A,성적서
Porsche,F 360 501,Testing Procedure F.360.501 (자동 추출),Section 5.4 (Test Procedure),"cient”) at his disposal, with which he must evaluate each listed individual criterion accordingly",규격서에서 요구하는 부품 시험 및 정밀 측정 방식이 표준화된 절차와 설비 유효 하에 주기적으로 검증 관리되고 있는가?,"공인 시험 성적서 원본, 정기 신뢰성 테스트 시험 대장, 장비 예방 보전 일지.",테스트 장비 실사 및 시험 성적서 대조 검토 (Test Observation & Document Review),시험,Test,Machine,High,"Section 5.4 (Test Procedure), Page 1",F 360 501,N/A,성적서
Porsche,F 360 501,Testing Procedure F.360.501 (자동 추출),Section 6.1 (Data Analysis),"Ambient temperature, pavement temperature, weather and track condition at the test site shall be",규격서에서 요구하는 부품 시험 및 정밀 측정 방식이 표준화된 절차와 설비 유효 하에 주기적으로 검증 관리되고 있는가?,"공인 시험 성적서 원본, 정기 신뢰성 테스트 시험 대장, 장비 예방 보전 일지.",테스트 장비 실사 및 시험 성적서 대조 검토 (Test Observation & Document Review),시험,Test,Machine,High,"Section 6.1 (Data Analysis), Page 1",F 360 501,N/A,성적서
Porsche,F 360 501,Testing Procedure F.360.501 (자동 추출),Section 6.3 (Requirements),The tire must achieve the values speciﬁed in the target data sheet,규격서에 명시된 요구 요건에 대하여 자체 작업표준서(SOP) 및 검사기준서에 올바르게 연동 반영되어 예방 품질 활동을 수행하고 있는가?,"공정 관리계획서(Control Plan), 작업표준서(SOP), 자체 품질 보증 확인 대장.",현장 프로세스 대조 및 관리계획서 반영 정합성 확인 (Process & Document Review),공정관리,System,Method,High,"Section 6.3 (Requirements), Page 1",F 360 501,N/A,작업표준서
Porsche,F 360 502,Testing Procedure F.360.502 (자동 추출),Section 5.3 (Test Carrier / Test Set-Up),"• Rim width, diameter and contour at the rim seat of the test rim must correspond to the respective",규격서에서 요구하는 부품 시험 및 정밀 측정 방식이 표준화된 절차와 설비 유효 하에 주기적으로 검증 관리되고 있는가?,"공인 시험 성적서 원본, 정기 신뢰성 테스트 시험 대장, 장비 예방 보전 일지.",테스트 장비 실사 및 시험 성적서 대조 검토 (Test Observation & Document Review),시험,Test,Machine,High,"Section 5.3 (Test Carrier / Test Set-Up), Page 1",F 360 502,N/A,성적서
Porsche,F 360 502,Testing Procedure F.360.502 (자동 추출),Section 6.1 (Data Analysis),"Ambient temperature, pavement temperature, weather and track condition at the test site shall be",규격서에서 요구하는 부품 시험 및 정밀 측정 방식이 표준화된 절차와 설비 유효 하에 주기적으로 검증 관리되고 있는가?,"공인 시험 성적서 원본, 정기 신뢰성 테스트 시험 대장, 장비 예방 보전 일지.",테스트 장비 실사 및 시험 성적서 대조 검토 (Test Observation & Document Review),시험,Test,Machine,High,"Section 6.1 (Data Analysis), Page 1",F 360 502,N/A,성적서
Porsche,F 360 502,Testing Procedure F.360.502 (자동 추출),Section 6.3 (Requirements),The tire must achieve the values speciﬁed in the target data sheet,규격서에 명시된 요구 요건에 대하여 자체 작업표준서(SOP) 및 검사기준서에 올바르게 연동 반영되어 예방 품질 활동을 수행하고 있는가?,"공정 관리계획서(Control Plan), 작업표준서(SOP), 자체 품질 보증 확인 대장.",현장 프로세스 대조 및 관리계획서 반영 정합성 확인 (Process & Document Review),공정관리,System,Method,High,"Section 6.3 (Requirements), Page 1",F 360 502,N/A,작업표준서
Porsche,F 360 503,Testing Procedure F.360.503 (자동 추출),Section 5.3 (Test Carrier / Test Set-Up),"• Rim width, diameter and contour at the rim seat of the test rim must correspond to the respective",규격서에서 요구하는 부품 시험 및 정밀 측정 방식이 표준화된 절차와 설비 유효 하에 주기적으로 검증 관리되고 있는가?,"공인 시험 성적서 원본, 정기 신뢰성 테스트 시험 대장, 장비 예방 보전 일지.",테스트 장비 실사 및 시험 성적서 대조 검토 (Test Observation & Document Review),시험,Test,Machine,High,"Section 5.3 (Test Carrier / Test Set-Up), Page 1",F 360 503,N/A,성적서
Porsche,F 360 503,Testing Procedure F.360.503 (자동 추출),Section 5.4 (Test Procedure),"disposal, with which he must evaluate each listed individual criterion accordingly (deﬁnition of",규격서에서 요구하는 부품 시험 및 정밀 측정 방식이 표준화된 절차와 설비 유효 하에 주기적으로 검증 관리되고 있는가?,"공인 시험 성적서 원본, 정기 신뢰성 테스트 시험 대장, 장비 예방 보전 일지.",테스트 장비 실사 및 시험 성적서 대조 검토 (Test Observation & Document Review),시험,Test,Machine,High,"Section 5.4 (Test Procedure), Page 1",F 360 503,N/A,성적서
Porsche,F 360 503,Testing Procedure F.360.503 (자동 추출),Section 6.1 (Data Analysis),"Ambient temperature, pavement temperature, weather and track condition at the test site shall be",규격서에서 요구하는 부품 시험 및 정밀 측정 방식이 표준화된 절차와 설비 유효 하에 주기적으로 검증 관리되고 있는가?,"공인 시험 성적서 원본, 정기 신뢰성 테스트 시험 대장, 장비 예방 보전 일지.",테스트 장비 실사 및 시험 성적서 대조 검토 (Test Observation & Document Review),시험,Test,Machine,High,"Section 6.1 (Data Analysis), Page 1",F 360 503,N/A,성적서
Porsche,F 360 503,Testing Procedure F.360.503 (자동 추출),Section 6.3 (Requirements),The tire must achieve the values speciﬁed in the target data sheet,규격서에 명시된 요구 요건에 대하여 자체 작업표준서(SOP) 및 검사기준서에 올바르게 연동 반영되어 예방 품질 활동을 수행하고 있는가?,"공정 관리계획서(Control Plan), 작업표준서(SOP), 자체 품질 보증 확인 대장.",현장 프로세스 대조 및 관리계획서 반영 정합성 확인 (Process & Document Review),공정관리,System,Method,High,"Section 6.3 (Requirements), Page 1",F 360 503,N/A,작업표준서
Porsche,F 360 504,Testing Procedure F.360.504 (자동 추출),Section 5.2 (Test Conditions),The ambien temperature should be between -5° C and -15° C,규격서에 명시된 요구 요건에 대하여 자체 작업표준서(SOP) 및 검사기준서에 올바르게 연동 반영되어 예방 품질 활동을 수행하고 있는가?,"공정 관리계획서(Control Plan), 작업표준서(SOP), 자체 품질 보증 확인 대장.",현장 프로세스 대조 및 관리계획서 반영 정합성 확인 (Process & Document Review),공정관리,System,Method,Medium,"Section 5.2 (Test Conditions), Page 1",F 360 504,N/A,작업표준서
Porsche,F 360 504,Testing Procedure F.360.504 (자동 추출),Section 5.3 (Test Carrier / Test Set-Up),"• Rim width, diameter and contour at the rim seat of the test rim must correspond to the respective",규격서에서 요구하는 부품 시험 및 정밀 측정 방식이 표준화된 절차와 설비 유효 하에 주기적으로 검증 관리되고 있는가?,"공인 시험 성적서 원본, 정기 신뢰성 테스트 시험 대장, 장비 예방 보전 일지.",테스트 장비 실사 및 시험 성적서 대조 검토 (Test Observation & Document Review),시험,Test,Machine,High,"Section 5.3 (Test Carrier / Test Set-Up), Page 1",F 360 504,N/A,성적서
Porsche,F 360 504,Testing Procedure F.360.504 (자동 추출),Section 6.1 (Data Analysis),"Ambient temperature, pavement temperature, weather and track condition at the test site shall be",규격서에서 요구하는 부품 시험 및 정밀 측정 방식이 표준화된 절차와 설비 유효 하에 주기적으로 검증 관리되고 있는가?,"공인 시험 성적서 원본, 정기 신뢰성 테스트 시험 대장, 장비 예방 보전 일지.",테스트 장비 실사 및 시험 성적서 대조 검토 (Test Observation & Document Review),시험,Test,Machine,High,"Section 6.1 (Data Analysis), Page 1",F 360 504,N/A,성적서
