id,filename,customer,doc_code,doc_name,revision_date,doc_type,review_summary,processed_at
31,Renault_En_RNDS-C-00117_3.0.pdf,Renault,RNDS-C-00117,RNDS-C-00117_3.0 (자동 추출),2019.03.28,부품 시험 절차서 (Test Procedure),"이 문서는 완성차 제조사 Renault의 RNDS-C-00117 관련 기술 표준서입니다. 자동 파싱 결과 문서의 주요 구성 및 용도는 부품 시험 절차서로 감지되었습니다. 시스템은 이 규격을 바탕으로 치수 준수 여부, 주기적인 제조 신뢰성 확보, 및 협력사 관리 가이드라인의 핵심 조항들을 자동으로 식별하여 추적하고 있습니다.",2026-05-27T17:15:14.885006
24,Stellantis_10. FCA-CSR-EMEA_LATAM_Regions-20210315.pdf,Stellantis,FCA EMEA/LATAM CSR,Stellantis 10. FCA CSR EMEA LATAM Regions 20210315,2021-03-15,부품 시험 절차서 (Test Procedure),"이 문서는 완성차 제조사 Stellantis의 FCA EMEA/LATAM CSR 관련 기술 표준서입니다. 자동 파싱 결과 문서의 주요 구성 및 용도는 부품 시험 절차서로 감지되었습니다. 시스템은 이 규격을 바탕으로 치수 준수 여부, 주기적인 제조 신뢰성 확보, 및 협력사 관리 가이드라인의 핵심 조항들을 자동으로 식별하여 추적하고 있습니다.",2026-05-27T17:15:10.723246
150,Stellantis_11. FCA-Italy-S.p.a-Customer-Specific-Requirements-IATF16949_20181119_v03.pdf,Stellantis,FCA Italy IATF-CSR,Stellantis 11. FCA Italy S.p.a Customer Specific Requirements IATF16949 20181119 v03,N/A,부품 시험 절차서 (Test Procedure),"이 문서는 완성차 제조사 Stellantis의 FCA Italy IATF-CSR 관련 기술 표준서입니다. 자동 파싱 결과 문서의 주요 구성 및 용도는 부품 시험 절차서로 감지되었습니다. 시스템은 이 규격을 바탕으로 치수 준수 여부, 주기적인 제조 신뢰성 확보, 및 협력사 관리 가이드라인의 핵심 조항들을 자동으로 식별하여 추적하고 있습니다.",2026-05-27T17:16:21.259872
122,Stellantis_8. FCA-US-LLC-CSR-IATF-16949-20200805-final.pdf,Stellantis,FCA US CSR IATF-16949,Stellantis 8. FCA US LLC CSR IATF 16949 20200805 final,2020-08-05,부품 시험 절차서 (Test Procedure),"이 문서는 완성차 제조사 Stellantis의 FCA US CSR IATF-16949 관련 기술 표준서입니다. 자동 파싱 결과 문서의 주요 구성 및 용도는 부품 시험 절차서로 감지되었습니다. 시스템은 이 규격을 바탕으로 치수 준수 여부, 주기적인 제조 신뢰성 확보, 및 협력사 관리 가이드라인의 핵심 조항들을 자동으로 식별하여 추적하고 있습니다.",2026-05-27T17:16:04.270574
46,Stellantis_9. FCA-US-LLC-CSR-PPAP-20161017.pdf,Stellantis,FCA US CSR PPAP,Stellantis 9. FCA US LLC CSR PPAP 20161017,2016-10-17,부품 시험 절차서 (Test Procedure),"이 문서는 완성차 제조사 Stellantis의 FCA US CSR PPAP 관련 기술 표준서입니다. 자동 파싱 결과 문서의 주요 구성 및 용도는 부품 시험 절차서로 감지되었습니다. 시스템은 이 규격을 바탕으로 치수 준수 여부, 주기적인 제조 신뢰성 확보, 및 협력사 관리 가이드라인의 핵심 조항들을 자동으로 식별하여 추적하고 있습니다.",2026-05-27T17:15:25.869606
68,Stellantis_1. FCA-US-LLC-Customer-Specific-Requirements-for-IATF-16949-June-8-2018.pdf,Stellantis,FCA US IATF-CSR,Stellantis 1. FCA US LLC Customer Specific Requirements for IATF 16949 June 8 2018,N/A,부품 시험 절차서 (Test Procedure),"이 문서는 완성차 제조사 Stellantis의 FCA US IATF-CSR 관련 기술 표준서입니다. 자동 파싱 결과 문서의 주요 구성 및 용도는 부품 시험 절차서로 감지되었습니다. 시스템은 이 규격을 바탕으로 치수 준수 여부, 주기적인 제조 신뢰성 확보, 및 협력사 관리 가이드라인의 핵심 조항들을 자동으로 식별하여 추적하고 있습니다.",2026-05-27T17:15:42.639585
97,Stellantis_2. PF.90235_ harmonized tire.pdf,Stellantis,PF.90235,Stellantis 2. PF.90235 harmonized tire,N/A,부품 시험 절차서 (Test Procedure),"이 문서는 완성차 제조사 Stellantis의 PF.90235 관련 기술 표준서입니다. 자동 파싱 결과 문서의 주요 구성 및 용도는 부품 시험 절차서로 감지되었습니다. 시스템은 이 규격을 바탕으로 치수 준수 여부, 주기적인 제조 신뢰성 확보, 및 협력사 관리 가이드라인의 핵심 조항들을 자동으로 식별하여 추적하고 있습니다.",2026-05-27T17:15:51.111990
148,Stellantis_6. A5 Treadwear test procedure U10 procedure.pdf,Stellantis,Stellantis A5 U10,Stellantis 6. A5 Treadwear test procedure U10 procedure,N/A,부품 시험 절차서 (Test Procedure),"이 문서는 완성차 제조사 Stellantis의 Stellantis A5 U10 관련 기술 표준서입니다. 자동 파싱 결과 문서의 주요 구성 및 용도는 부품 시험 절차서로 감지되었습니다. 시스템은 이 규격을 바탕으로 치수 준수 여부, 주기적인 제조 신뢰성 확보, 및 협력사 관리 가이드라인의 핵심 조항들을 자동으로 식별하여 추적하고 있습니다.",2026-05-27T17:16:21.039407
160,Stellantis_5. A5 Treadwear test procedure U91 procedure.pdf,Stellantis,Stellantis A5 U91,Stellantis 5. A5 Treadwear test procedure U91 procedure,N/A,부품 시험 절차서 (Test Procedure),"이 문서는 완성차 제조사 Stellantis의 Stellantis A5 U91 관련 기술 표준서입니다. 자동 파싱 결과 문서의 주요 구성 및 용도는 부품 시험 절차서로 감지되었습니다. 시스템은 이 규격을 바탕으로 치수 준수 여부, 주기적인 제조 신뢰성 확보, 및 협력사 관리 가이드라인의 핵심 조항들을 자동으로 식별하여 추적하고 있습니다.",2026-05-27T17:16:26.723944
41,Stellantis_4. A6 chip-chunk-tear procedure.pdf,Stellantis,Stellantis A6 Procedure,Stellantis 4. A6 chip chunk tear procedure,N/A,부품 시험 절차서 (Test Procedure),"이 문서는 완성차 제조사 Stellantis의 Stellantis A6 Procedure 관련 기술 표준서입니다. 자동 파싱 결과 문서의 주요 구성 및 용도는 부품 시험 절차서로 감지되었습니다. 시스템은 이 규격을 바탕으로 치수 준수 여부, 주기적인 제조 신뢰성 확보, 및 협력사 관리 가이드라인의 핵심 조항들을 자동으로 식별하여 추적하고 있습니다.",2026-05-27T17:15:24.323012
98,Stellantis_7. Minimum-Automotive-Quality-Management-System-Requirements-for-Sub-tier-suppliers-2ndEd-rev2.pdf,Stellantis,Stellantis MAQMSR,Stellantis 7. Minimum Automotive Quality Management System Requirements for Sub tier suppliers 2ndEd rev2,N/A,부품 시험 절차서 (Test Procedure),"이 문서는 완성차 제조사 Stellantis의 Stellantis MAQMSR 관련 기술 표준서입니다. 자동 파싱 결과 문서의 주요 구성 및 용도는 부품 시험 절차서로 감지되었습니다. 시스템은 이 규격을 바탕으로 치수 준수 여부, 주기적인 제조 신뢰성 확보, 및 협력사 관리 가이드라인의 핵심 조항들을 자동으로 식별하여 추적하고 있습니다.",2026-05-27T17:15:52.385789
88,Stellantis_12. WHEEL AND TIRE ASSEMBLIES.pdf,Stellantis,Stellantis Wheel & Tire,Stellantis 12. WHEEL AND TIRE ASSEMBLIES,N/A,부품 시험 절차서 (Test Procedure),"이 문서는 완성차 제조사 Stellantis의 Stellantis Wheel & Tire 관련 기술 표준서입니다. 자동 파싱 결과 문서의 주요 구성 및 용도는 부품 시험 절차서로 감지되었습니다. 시스템은 이 규격을 바탕으로 치수 준수 여부, 주기적인 제조 신뢰성 확보, 및 협력사 관리 가이드라인의 핵심 조항들을 자동으로 식별하여 추적하고 있습니다.",2026-05-27T17:15:48.755925
151,Tesla_TS-1188211_01_TDIP255-45R19_19AS_180418.pdf,Tesla,TS-1188211 01,Tesla TS 1188211 01 TDIP255 45R19 19AS 180418,N/A,부품 시험 절차서 (Test Procedure),"이 문서는 완성차 제조사 Tesla의 TS-1188211 01 관련 기술 표준서입니다. 자동 파싱 결과 문서의 주요 구성 및 용도는 부품 시험 절차서로 감지되었습니다. 시스템은 이 규격을 바탕으로 치수 준수 여부, 주기적인 제조 신뢰성 확보, 및 협력사 관리 가이드라인의 핵심 조항들을 자동으로 식별하여 추적하고 있습니다.",2026-05-27T17:16:22.201634
51,Tesla_TS-1188251_03_TDIP255-45R19_19SU_DRAFT.pdf,Tesla,TS-1188251 03,Tesla TS 1188251 03 TDIP255 45R19 19SU DRAFT,N/A,부품 시험 절차서 (Test Procedure),"이 문서는 완성차 제조사 Tesla의 TS-1188251 03 관련 기술 표준서입니다. 자동 파싱 결과 문서의 주요 구성 및 용도는 부품 시험 절차서로 감지되었습니다. 시스템은 이 규격을 바탕으로 치수 준수 여부, 주기적인 제조 신뢰성 확보, 및 협력사 관리 가이드라인의 핵심 조항들을 자동으로 식별하여 추적하고 있습니다.",2026-05-27T17:15:35.916421
54,VW_Formel Q Capability_Audit Status 1_2012.pdf,VW,Formel Q Capability,Appendix to Formel Q Capability (자동 추출),N/A,품질 관리 사양 (Quality Assurance Standard),"이 문서는 완성차 제조사 VW의 Formel Q Capability 관련 기술 표준서입니다. 자동 파싱 결과 문서의 주요 구성 및 용도는 품질 관리 사양로 감지되었습니다. 시스템은 이 규격을 바탕으로 치수 준수 여부, 주기적인 제조 신뢰성 확보, 및 협력사 관리 가이드라인의 핵심 조항들을 자동으로 식별하여 추적하고 있습니다.",2026-05-27T17:15:39.271270
48,VW_Formel Q Konkret Status 9_2008.pdf,VW,Formel Q Konkret,Formula Q-concrete contains the specifications of the (자동 추출),N/A,부품 시험 절차서 (Test Procedure),"이 문서는 완성차 제조사 VW의 Formel Q Konkret 관련 기술 표준서입니다. 자동 파싱 결과 문서의 주요 구성 및 용도는 부품 시험 절차서로 감지되었습니다. 시스템은 이 규격을 바탕으로 치수 준수 여부, 주기적인 제조 신뢰성 확보, 및 협력사 관리 가이드라인의 핵심 조항들을 자동으로 식별하여 추적하고 있습니다.",2026-05-27T17:15:34.130566
99,VW_Formel Q Konkret Small Batch Status 10_2008.pdf,VW,Formel Q Konkret (Small Batch),agreed specifications for companies in the (자동 추출),N/A,부품 시험 절차서 (Test Procedure),"이 문서는 완성차 제조사 VW의 Formel Q Konkret (Small Batch) 관련 기술 표준서입니다. 자동 파싱 결과 문서의 주요 구성 및 용도는 부품 시험 절차서로 감지되었습니다. 시스템은 이 규격을 바탕으로 치수 준수 여부, 주기적인 제조 신뢰성 확보, 및 협력사 관리 가이드라인의 핵심 조항들을 자동으로 식별하여 추적하고 있습니다.",2026-05-27T17:15:52.537277
39,VW_Formel Q New Parts Integral Status 3_2006.pdf,VW,Formel Q New Parts Integral,Procedures with integrated acceptance (자동 추출),N/A,부품 시험 절차서 (Test Procedure),"이 문서는 완성차 제조사 VW의 Formel Q New Parts Integral 관련 기술 표준서입니다. 자동 파싱 결과 문서의 주요 구성 및 용도는 부품 시험 절차서로 감지되었습니다. 시스템은 이 규격을 바탕으로 치수 준수 여부, 주기적인 제조 신뢰성 확보, 및 협력사 관리 가이드라인의 핵심 조항들을 자동으로 식별하여 추적하고 있습니다.",2026-05-27T17:15:23.540403
62,VW_Guidelines_for_transferring_costs_associated_with_supplier_caused_field_and_0_km_complaints_01_09_2010.pdf,VW,Guidelines (01.09.2010),Guidelines for transferring costs associated with supplier-caused complaints (협력업체 귀책 공장/필드 불량 클레임 비용 전가 표준 가이드라인),2010-09-01,품질/상거래 분쟁 조절 표준 (Commercial & Quality Guideline),"폭스바겐(VW) 그룹의 고유 상거래품질 지침서로, 협력사 부품 귀책으로 인해 차량 조립 라인(0 km) 혹은 시장 주행 단계(Field Warranty)에서 발생한 불량에 따른 폭스바겐 그룹의 클레임 손실 비용(부품 교체 공임, 재작업 비용, 정비소 탁송, 선별 작업 비용 등)을 협력사에게 공정하고 체계적으로 비용 청구/정산하기 위한 절차서입니다. 책임 할당 비율 산정을 위한 기술적 계수(Technical Factor)의 검증, 정당한 이의 제기 창구 및 분석 처리 데드라인 보장을 설명합니다.",2026-05-27T17:15:40.167398
153,VW_1.PV3316.pdf,VW,PV3316,VW 1.PV3316,N/A,기타 사양서 (General Specification),"이 문서는 완성차 제조사 VW의 PV3316 관련 기술 표준서입니다. 자동 파싱 결과 문서의 주요 구성 및 용도는 일반 기술 표준로 감지되었습니다. 시스템은 이 규격을 바탕으로 치수 준수 여부, 주기적인 제조 신뢰성 확보, 및 협력사 관리 가이드라인의 핵심 조항들을 자동으로 식별하여 추적하고 있습니다.",2026-05-27T17:16:22.896960
56,VW_VW 99000-3 Design Release (Audi) and Engineering Release (VW)  Issue 10_2007.pdf,VW,VW 99000-3,"release, design release, performance specifications , planning release (자동 추출)",2007-10,부품 시험 절차서 (Test Procedure),"이 문서는 완성차 제조사 VW의 VW 99000-3 관련 기술 표준서입니다. 자동 파싱 결과 문서의 주요 구성 및 용도는 부품 시험 절차서로 감지되었습니다. 시스템은 이 규격을 바탕으로 치수 준수 여부, 주기적인 제조 신뢰성 확보, 및 협력사 관리 가이드라인의 핵심 조항들을 자동으로 식별하여 추적하고 있습니다.",2026-05-27T17:15:39.690785
81,VW_VW 99000-4 Technical engineering approval (BMG) Issue 10_2007.pdf,VW,VW 99000-4,"release, design release, performance specifications , planning release (자동 추출)",2007-10,부품 시험 절차서 (Test Procedure),"이 문서는 완성차 제조사 VW의 VW 99000-4 관련 기술 표준서입니다. 자동 파싱 결과 문서의 주요 구성 및 용도는 부품 시험 절차서로 감지되었습니다. 시스템은 이 규격을 바탕으로 치수 준수 여부, 주기적인 제조 신뢰성 확보, 및 협력사 관리 가이드라인의 핵심 조항들을 자동으로 식별하여 추적하고 있습니다.",2026-05-27T17:15:47.588324
32,VW_CAD_CAM_Data_Exchange_EN_Status_2012.pdf,VW,VW CAD/CAM Exchange,VW CAD CAM Data Exchange EN Status 2012,2012-08-13,부품 시험 절차서 (Test Procedure),"이 문서는 완성차 제조사 VW의 VW CAD/CAM Exchange 관련 기술 표준서입니다. 자동 파싱 결과 문서의 주요 구성 및 용도는 부품 시험 절차서로 감지되었습니다. 시스템은 이 규격을 바탕으로 치수 준수 여부, 주기적인 제조 신뢰성 확보, 및 협력사 관리 가이드라인의 핵심 조항들을 자동으로 식별하여 추적하고 있습니다.",2026-05-27T17:15:16.339219
66,VW_Volkswagen-Group-Customer-Specific-Requirements_Feb-2022.pdf,VW,VW CSR,VW Volkswagen Group Customer Specific Requirements Feb 2022,N/A,부품 시험 절차서 (Test Procedure),"이 문서는 완성차 제조사 VW의 VW CSR 관련 기술 표준서입니다. 자동 파싱 결과 문서의 주요 구성 및 용도는 부품 시험 절차서로 감지되었습니다. 시스템은 이 규격을 바탕으로 치수 준수 여부, 주기적인 제조 신뢰성 확보, 및 협력사 관리 가이드라인의 핵심 조항들을 자동으로 식별하여 추적하고 있습니다.",2026-05-27T17:15:42.394773
22,VW_Lieferantenanschreiben C Abwertung.pdf,VW,VW Lieferantenanschreiben C,VW Lieferantenanschreiben C Abwertung,N/A,기타 사양서 (General Specification),"이 문서는 완성차 제조사 VW의 VW Lieferantenanschreiben C 관련 기술 표준서입니다. 자동 파싱 결과 문서의 주요 구성 및 용도는 일반 기술 표준로 감지되었습니다. 시스템은 이 규격을 바탕으로 치수 준수 여부, 주기적인 제조 신뢰성 확보, 및 협력사 관리 가이드라인의 핵심 조항들을 자동으로 식별하여 추적하고 있습니다.",2026-05-27T17:15:10.129567
126,VW_Quality Documentation for pre-series phase Status 5_2001.pdf,VW,VW Pre-Series Quality Doc,VW Quality Documentation for pre series phase Status 5 2001,N/A,부품 시험 절차서 (Test Procedure),"이 문서는 완성차 제조사 VW의 VW Pre-Series Quality Doc 관련 기술 표준서입니다. 자동 파싱 결과 문서의 주요 구성 및 용도는 부품 시험 절차서로 감지되었습니다. 시스템은 이 규격을 바탕으로 치수 준수 여부, 주기적인 제조 신뢰성 확보, 및 협력사 관리 가이드라인의 핵심 조항들을 자동으로 식별하여 추적하고 있습니다.",2026-05-27T17:16:06.932363
8,VW_Supplier_Guide_for_Product_Development 2017.12.01.pdf,VW,VW Product Dev Supplier Guide,VW Supplier Guide for Product Development 2017.12.01,N/A,기타 사양서 (General Specification),"이 문서는 완성차 제조사 VW의 VW Product Dev Supplier Guide 관련 기술 표준서입니다. 자동 파싱 결과 문서의 주요 구성 및 용도는 일반 기술 표준로 감지되었습니다. 시스템은 이 규격을 바탕으로 치수 준수 여부, 주기적인 제조 신뢰성 확보, 및 협력사 관리 가이드라인의 핵심 조항들을 자동으로 식별하여 추적하고 있습니다.",2026-05-27T17:15:06.497921
83,VW_Supplier Letter C downgrade.pdf,VW,VW Supplier Letter C,VW Supplier Letter C downgrade,N/A,기타 사양서 (General Specification),"이 문서는 완성차 제조사 VW의 VW Supplier Letter C 관련 기술 표준서입니다. 자동 파싱 결과 문서의 주요 구성 및 용도는 일반 기술 표준로 감지되었습니다. 시스템은 이 규격을 바탕으로 치수 준수 여부, 주기적인 제조 신뢰성 확보, 및 협력사 관리 가이드라인의 핵심 조항들을 자동으로 식별하여 추적하고 있습니다.",2026-05-27T17:15:47.869535
147,VW_Tire-Wheel_Assembly 2015.11.06.pdf,VW,VW Tire-Wheel Assembly,VW Tire Wheel Assembly 2015.11.06,N/A,부품 시험 절차서 (Test Procedure),"이 문서는 완성차 제조사 VW의 VW Tire-Wheel Assembly 관련 기술 표준서입니다. 자동 파싱 결과 문서의 주요 구성 및 용도는 부품 시험 절차서로 감지되었습니다. 시스템은 이 규격을 바탕으로 치수 준수 여부, 주기적인 제조 신뢰성 확보, 및 협력사 관리 가이드라인의 핵심 조항들을 자동으로 식별하여 추적하고 있습니다.",2026-05-27T17:16:20.900137
